class,case,img,idx,conf,occ_hf,occ_cv,lime_hf,lime_cv,rise_hf,rise_cv
Implant,TP,0035_jpg.rf.386d686c55e9347823a6e3e75af5152e.jpg,5,0.808704137802124,0.2929061784897025,1.0,0.1916010498687664,0.6653645833333334,0.5091463414634146,0.4348958333333333
Implant,TP,0056_jpg.rf.6719f5b67f55726778c11022c690ee7f.jpg,6,0.849297821521759,0.6243325705568269,0.9408045977011494,0.4984472049689441,0.9224137931034484,0.9908536585365854,0.3735632183908046
Implant,TP,0073_jpg.rf.0a3fc448611ebb614d068de0e7bf25a6.jpg,7,0.8557018041610718,0.4042715484363081,0.8379446640316206,0.3899572649572649,0.8656126482213439,0.9161585365853658,0.475098814229249
Implant,TP,0073_jpg.rf.0a3fc448611ebb614d068de0e7bf25a6.jpg,8,0.8520855903625488,0.6041189931350115,0.6898954703832753,0.7477937761263354,0.7012195121951219,1.0,0.2857142857142857
Implant,TP,0073_jpg.rf.0a3fc448611ebb614d068de0e7bf25a6.jpg,9,0.8287380337715149,0.3035850495804729,0.8577586206896551,0.3163038649489116,0.7672413793103449,0.7027439024390244,0.4967672413793103
Implant,TP,0098_jpg.rf.66a48777bc22515364d7b419d5441796.jpg,10,0.7777182459831238,0.4385964912280701,1.0,0.5104408352668214,0.9565217391304348,1.0,0.5704347826086956
Implant,TP,0100_jpg.rf.286d24ae12a47177627f504c5de8330d.jpg,11,0.8499976396560669,0.515255530129672,0.7310606060606061,0.820831084727469,0.823051948051948,0.9588414634146342,0.3403679653679654
Implant,TP,0100_jpg.rf.286d24ae12a47177627f504c5de8330d.jpg,12,0.8361576795578003,0.3924485125858123,0.9527777777777776,0.3702579666160849,0.6777777777777778,0.8064024390243902,0.4898148148148148
Implant,TP,0103_jpg.rf.a880b4c4b3b709f060808bf114dc93ca.jpg,13,0.8680614233016968,0.3844393592677345,1.0,0.4552414605418139,0.7668650793650794,0.9496951219512196,0.6180555555555556
Implant,TP,0131_jpg.rf.fafaf3d1cac953b29d24c8db4bba2ccc.jpg,14,0.8784092664718628,0.3813882532418001,0.9689922480620154,0.2541713014460511,0.4428294573643411,0.8582317073170732,0.5455426356589147
Implant,TP,0131_jpg.rf.fafaf3d1cac953b29d24c8db4bba2ccc.jpg,15,0.8320521712303162,0.3661327231121281,1.0,0.2098936662043458,0.4729166666666666,0.8277439024390244,0.565625
Implant,TP,0131_jpg.rf.fafaf3d1cac953b29d24c8db4bba2ccc.jpg,16,0.7919650673866272,0.2295957284515637,0.7717948717948718,0.1656118143459915,0.4025641025641026,0.7240853658536586,0.6089743589743589
Implant,TP,0150_jpg.rf.a80e14d901f34469b81be6f569f7c5cc.jpg,17,0.8852375745773315,0.3165522501906941,0.988095238095238,0.2906162464985994,0.494047619047619,0.7850609756097561,0.6130952380952381
Implant,TP,0150_jpg.rf.a80e14d901f34469b81be6f569f7c5cc.jpg,18,0.8483241200447083,0.2547673531655225,0.9515669515669516,0.3130841121495327,0.8589743589743589,0.8399390243902439,0.7849002849002849
Implant,TP,0150_jpg.rf.a80e14d901f34469b81be6f569f7c5cc.jpg,19,0.8229164481163025,0.4462242562929062,1.0,0.2855921333903377,0.5709401709401709,0.910060975609756,0.5102564102564102
Implant,TP,0150_jpg.rf.a80e14d901f34469b81be6f569f7c5cc.jpg,20,0.8139346837997437,0.410373760488177,0.9607142857142856,0.3668744434550312,0.7357142857142858,0.9801829268292684,0.5741071428571428
Implant,TP,0164_jpg.rf.b68fccb1be35095dc0411f28d42201a2.jpg,21,0.7073349952697754,0.3585049580472921,0.9288537549407114,0.4317180616740088,0.7747035573122529,0.8780487804878049,0.5691699604743083
Implant,TP,0164_jpg.rf.b68fccb1be35095dc0411f28d42201a2.jpg,22,0.4441960155963897,0.2765064836003051,0.8995037220843672,0.1776470588235294,0.3746898263027295,0.7332317073170732,0.5967741935483871
Implant,TP,0172_jpg.rf.2152aa724cee028fbe937c8d283f0569.jpg,23,0.8612276315689087,0.2738367658276125,0.8588516746411483,0.1186699206833435,0.465311004784689,0.8201219512195121,0.6435406698564593
Implant,TP,0172_jpg.rf.2152aa724cee028fbe937c8d283f0569.jpg,24,0.8582676649093628,0.4713958810068649,0.9544401544401544,0.3179815778934721,0.6131274131274131,0.9329268292682928,0.4725868725868726
Implant,TP,0172_jpg.rf.2152aa724cee028fbe937c8d283f0569.jpg,25,0.8479588031768799,0.3546910755148741,0.9226190476190476,0.414306289006241,0.8561507936507936,0.8978658536585366,0.5843253968253969
Implant,TP,0172_jpg.rf.2152aa724cee028fbe937c8d283f0569.jpg,26,0.8197076916694641,0.3218916857360793,0.7442680776014109,0.377886323268206,0.7504409171075838,0.929878048780488,0.5379188712522046
Implant,TP,0174_jpg.rf.ee4210bb5799f6fb0f645af4e46d1a84.jpg,27,0.7953271269798279,0.2711670480549199,0.6236842105263158,0.507277628032345,0.8254385964912281,0.8323170731707317,0.4789473684210526
Implant,TP,0174_jpg.rf.ee4210bb5799f6fb0f645af4e46d1a84.jpg,28,0.775564432144165,0.3245614035087719,0.7591436217662801,0.4220716360116166,0.7778768956289027,0.7759146341463414,0.4540588760035682
Implant,TP,0176_jpg.rf.dfbe8b6c563991f125b31eb9e5b625d2.jpg,29,0.8442962169647217,0.4633867276887872,0.788961038961039,0.4215384615384615,0.4448051948051948,0.945121951219512,0.4025974025974026
Implant,TP,0192_jpg.rf.63bbaf1265e3d2664099abd48d2fcd68.jpg,30,0.853019654750824,0.5347063310450039,0.9163398692810456,0.4955545156761816,0.692156862745098,0.9390243902439024,0.4026143790849673
Implant,TP,0192_jpg.rf.63bbaf1265e3d2664099abd48d2fcd68.jpg,31,0.7476492524147034,0.1876430205949656,1.0,0.2328442972077614,1.0,0.5853658536585366,0.7804878048780488
Implant,TP,0245_jpg.rf.c6933f3269649149481b1515759efe33.jpg,32,0.7265577912330627,0.1434019832189168,0.4351851851851852,0.1755533199195171,0.4039351851851852,0.7225609756097561,0.5486111111111112
Implant,TP,0247_jpg.rf.c204bc5921278e51b29081ed272b0c8e.jpg,33,0.8747032284736633,0.3958810068649885,0.7330508474576272,0.5168032786885246,0.8905367231638418,0.926829268292683,0.4293785310734463
Implant,TP,0247_jpg.rf.c204bc5921278e51b29081ed272b0c8e.jpg,34,0.8586541414260864,0.7059496567505721,0.7524390243902439,0.7504139072847682,0.7369918699186991,1.0,0.2666666666666666
Implant,TP,0322_jpg.rf.0937ebc1693073b26e14f900045ae0e9.jpg,35,0.460164338350296,0.1285278413424866,0.439374185136897,0.2540350877192982,0.4719687092568448,0.7515243902439024,0.6427640156453716
Implant,TP,0327_jpg.rf.d7f0b49f459696a5d3dd923dd7371e88.jpg,36,0.8057926893234253,0.3524027459954233,0.9767441860465116,0.3144195731389901,0.638477801268499,0.7301829268292683,0.5063424947145877
Implant,TP,0327_jpg.rf.d7f0b49f459696a5d3dd923dd7371e88.jpg,37,0.8025396466255188,0.2501906941266209,1.0,0.325268817204301,0.9222560975609756,0.7134146341463414,0.7134146341463414
Implant,TP,0355_jpg.rf.e3e6daab192a51e715ef9fc3394f2a76.jpg,38,0.8291547298431396,0.2875667429443173,0.9973544973544972,0.1444490301279405,0.4629629629629629,0.6798780487804879,0.58994708994709
Implant,TP,0414_jpg.rf.ded899daadcc1b8415622edb65bdcb8d.jpg,39,0.8085756897926331,0.2410373760488177,0.8449197860962567,0.2581329561527581,0.4879679144385027,0.8216463414634146,0.7205882352941176
Implant,TP,0441_jpg.rf.20ee3402a902dc1759a2a72bb25aa663.jpg,40,0.8023667335510254,0.3489702517162471,0.9967320261437908,0.3474903474903475,0.4901960784313725,0.7134146341463414,0.5098039215686274
Implant,TP,0443_jpg.rf.0b1b776dadf6a82c025efe47eb2e6d4d.jpg,41,0.862343430519104,0.440884820747521,0.9262820512820512,0.3766929133858268,0.9583333333333334,0.8841463414634146,0.4647435897435897
Implant,TP,0443_jpg.rf.0b1b776dadf6a82c025efe47eb2e6d4d.jpg,42,0.846839964389801,0.2486651411136537,0.6936170212765957,0.304147465437788,0.7723404255319148,0.7042682926829268,0.4914893617021276
Implant,TP,0443_jpg.rf.0b1b776dadf6a82c025efe47eb2e6d4d.jpg,43,0.8438010811805725,0.3409610983981693,0.9933333333333332,0.1981014239320509,0.8811111111111111,0.6762917933130699,0.4944444444444444
Implant,TP,0443_jpg.rf.0b1b776dadf6a82c025efe47eb2e6d4d.jpg,44,0.8410109877586365,0.4118993135011441,1.0,0.1792152704135737,0.7824074074074074,0.9664634146341464,0.587037037037037
Implant,TP,0443_jpg.rf.0b1b776dadf6a82c025efe47eb2e6d4d.jpg,45,0.8278684616088867,0.2765064836003051,0.9958791208791208,0.1818181818181818,0.5412087912087912,0.0867579908675799,0.0782967032967033
Implant,TP,0443_jpg.rf.0b1b776dadf6a82c025efe47eb2e6d4d.jpg,46,0.8173235058784485,0.3279938977879481,0.9237379162191192,0.1675441313100031,0.5810955961331902,0.7698170731707317,0.5424274973147154
Implant,TP,0443_jpg.rf.0b1b776dadf6a82c025efe47eb2e6d4d.jpg,47,0.7948680520057678,0.2646834477498093,0.8463414634146341,0.2541724617524339,0.8914634146341464,0.8704268292682927,0.6963414634146341
Implant,TP,0443_jpg.rf.0b1b776dadf6a82c025efe47eb2e6d4d.jpg,48,0.7765890955924988,0.1876430205949656,0.82,0.2024673439767779,0.93,0.5158850226928896,0.5683333333333334
Implant,TP,0443_jpg.rf.0b1b776dadf6a82c025efe47eb2e6d4d.jpg,49,0.6460132002830505,0.0091533180778032,0.0295566502463054,0.2096219931271477,0.4507389162561576,0.236280487804878,0.1908866995073891
Implant,TP,0463_jpg.rf.adc570a9de38c884cdf7820e5420b0e4.jpg,50,0.8530753254890442,0.2967200610221205,0.9948849104859336,0.3666446062210456,0.7084398976982097,0.6935975609756098,0.5818414322250639
Implant,TP,0463_jpg.rf.adc570a9de38c884cdf7820e5420b0e4.jpg,51,0.8045636415481567,0.3768115942028985,1.0,0.378393665158371,0.6771255060728745,0.9222560975609756,0.6123481781376519
Implant,TP,0470_jpg.rf.0a8b72d0887e6c7ba3839d8998f7b677.jpg,52,0.8547608256340027,0.4893211289092296,0.863973063973064,0.4284597341673182,0.7380471380471381,0.989329268292683,0.437037037037037
Implant,TP,0478_jpg.rf.704066584b84f91fa12ef00316c76c8d.jpg,53,0.8466628789901733,0.3874904652936689,0.9722488038277513,0.3760842627013631,0.5808612440191387,0.8125,0.5100478468899522
Implant,TP,0481_jpg.rf.b2ecb150b2a86eba181ed234d7c2ef35.jpg,54,0.841421902179718,0.2852784134248665,1.0,0.1626403538618577,0.6390374331550802,0.6951219512195121,0.6096256684491979
Implant,TP,0481_jpg.rf.b2ecb150b2a86eba181ed234d7c2ef35.jpg,55,0.8237389922142029,0.3524027459954233,1.0,0.1912720519962859,0.6688311688311688,0.8658536585365854,0.6147186147186147
Implant,TP,0481_jpg.rf.b2ecb150b2a86eba181ed234d7c2ef35.jpg,56,0.8055296540260315,0.1884057971014492,0.8837209302325582,0.1783960720130933,0.9749552772808586,0.635670731707317,0.7459749552772809
Implant,TP,0488_jpg.rf.15add08e164a3db5a0f1e09f8d09d172.jpg,57,0.8669463992118835,0.2829900839054157,0.7013232514177694,0.2590163934426229,0.6720226843100189,1.0,0.6200378071833649
Implant,TP,0488_jpg.rf.15add08e164a3db5a0f1e09f8d09d172.jpg,58,0.8491114377975464,0.4877955758962624,0.937683284457478,0.4343506032647267,0.8973607038123167,0.986280487804878,0.4743401759530792
Implant,TP,0511_jpg.rf.b1326c3c6b6a7912bf59256595ad5ab6.jpg,59,0.8652995228767395,0.4992372234935164,0.8814814814814815,0.3790264853256979,0.7131313131313132,0.9878048780487804,0.4363636363636363
Implant,TP,0527_jpg.rf.e5280af5d90c9934812f3b748fef1843.jpg,60,0.8602405190467834,0.4416475972540046,0.9982758620689656,0.4011799410029498,0.8206896551724138,0.8780487804878049,0.496551724137931
Implant,TP,0560_jpg.rf.5354b6254d7b3e123ce8c1a8c83b2560.jpg,61,0.8569753766059875,0.2074752097635392,1.0,0.117769310703152,0.625,0.7530487804878049,0.9080882352941176
Implant,TP,0560_jpg.rf.5354b6254d7b3e123ce8c1a8c83b2560.jpg,62,0.8330868482589722,0.2006102212051868,0.8885135135135135,0.1615743138270326,0.527027027027027,0.6234756097560976,0.6908783783783784
Implant,TP,0560_jpg.rf.5354b6254d7b3e123ce8c1a8c83b2560.jpg,63,0.8162779211997986,0.2135774218154081,1.0,0.1757115749525616,0.8267857142857142,0.649390243902439,0.7607142857142857
Implant,TP,0560_jpg.rf.5354b6254d7b3e123ce8c1a8c83b2560.jpg,64,0.8134869337081909,0.2116704805491991,1.0,0.2538584353379457,0.8594594594594595,0.7347560975609756,0.8684684684684685
Implant,TP,0560_jpg.rf.5354b6254d7b3e123ce8c1a8c83b2560.jpg,65,0.7976492643356323,0.1758199847444698,0.9684873949579832,0.1675269826372595,0.75,0.5899390243902439,0.8130252100840336
Implant,TP,0560_jpg.rf.5354b6254d7b3e123ce8c1a8c83b2560.jpg,66,0.7833207249641418,0.2215865751334859,0.981418918918919,0.1123545210384959,0.4239864864864865,0.3841463414634146,0.4256756756756756
Implant,TP,0560_jpg.rf.5354b6254d7b3e123ce8c1a8c83b2560.jpg,67,0.7322536706924438,0.2013729977116704,0.8918918918918919,0.100878620240807,0.5236486486486487,0.6692073170731707,0.7415540540540541
Implant,TP,0560_jpg.rf.5354b6254d7b3e123ce8c1a8c83b2560.jpg,68,0.715759813785553,0.1742944317315026,0.8234234234234235,0.0608773500447627,0.3675675675675676,0.0,0.0
Implant,TP,0560_jpg.rf.5354b6254d7b3e123ce8c1a8c83b2560.jpg,69,0.461875706911087,0.1495041952707856,0.5490196078431373,0.2334205933682373,0.7492997198879552,0.0060975609756097,0.0056022408963585
Implant,TP,0560_jpg.rf.5354b6254d7b3e123ce8c1a8c83b2560.jpg,70,0.4349307119846344,0.1205186880244088,0.8381962864721485,0.1306451612903225,0.6445623342175066,0.1722560975609756,0.29973474801061
Implant,TP,0577_jpg.rf.1bcaac1e48244083bd30f322eb356771.jpg,71,0.8727302551269531,0.4733028222730739,0.9779353821907012,0.3018041237113402,0.9227738376674548,0.9771341463414634,0.5051221434200157
Implant,TP,0583_jpg.rf.4abd49cdba147a8819d61f27d68cad37.jpg,72,0.7813393473625183,0.4382151029748283,0.9671717171717172,0.2807553457372952,0.851010101010101,0.9908536585365854,0.5471380471380471
Implant,TP,0583_jpg.rf.4abd49cdba147a8819d61f27d68cad37.jpg,73,0.7605235576629639,0.1815408085430968,0.9714285714285714,0.1581691772885284,0.5571428571428572,0.6524390243902439,0.8734693877551021
Implant,TP,0583_jpg.rf.4abd49cdba147a8819d61f27d68cad37.jpg,74,0.710552990436554,0.3470633104500381,0.9191919191919192,0.2788309636650868,0.7131313131313132,0.7423780487804879,0.4919191919191919
Implant,TP,0598_jpg.rf.b103fda6f6879877e14619babd253df1.jpg,75,0.8719568848609924,0.4263920671243326,0.9637931034482758,0.2926365795724465,0.5310344827586206,0.7957317073170732,0.45
Implant,TP,0598_jpg.rf.b103fda6f6879877e14619babd253df1.jpg,76,0.8572052717208862,0.5,0.9894339622641508,0.3694627709707823,0.5916981132075472,0.972560975609756,0.4815094339622641
Implant,TP,0598_jpg.rf.b103fda6f6879877e14619babd253df1.jpg,77,0.3483112454414367,0.0,0.0,0.3897617840851495,0.6866071428571429,0.8079268292682927,0.4732142857142857
Implant,TP,0606_jpg.rf.2561e7f44e0cf5ddf7021ba70c258f84.jpg,78,0.8596299886703491,0.2814645308924485,1.0,0.2625762195121951,0.9336043360433603,0.8262195121951219,0.7344173441734417
Implant,TP,0606_jpg.rf.2561e7f44e0cf5ddf7021ba70c258f84.jpg,79,0.8581562042236328,0.3607932875667429,1.0,0.1476826394344069,0.3974630021141649,0.8429878048780488,0.5845665961945031
Implant,TP,0606_jpg.rf.2561e7f44e0cf5ddf7021ba70c258f84.jpg,80,0.8574275374412537,0.2898550724637681,1.0,0.3037720706260032,0.9960526315789474,0.8338414634146342,0.7197368421052631
Implant,TP,0606_jpg.rf.2561e7f44e0cf5ddf7021ba70c258f84.jpg,81,0.8565373420715332,0.3569794050343249,0.9904761904761904,0.2957486136783734,0.6772486772486772,0.8384146341463414,0.582010582010582
Implant,TP,0606_jpg.rf.2561e7f44e0cf5ddf7021ba70c258f84.jpg,82,0.845140278339386,0.3863463005339435,0.9574669187145558,0.2963976288189694,0.6143667296786389,0.9253048780487804,0.5737240075614367
Implant,TP,0606_jpg.rf.2561e7f44e0cf5ddf7021ba70c258f84.jpg,83,0.840840220451355,0.4481311975591152,1.0,0.4087652760219132,0.825531914893617,0.8580060422960725,0.4834042553191489
Implant,TP,0606_jpg.rf.2561e7f44e0cf5ddf7021ba70c258f84.jpg,84,0.8308308124542236,0.3985507246376811,0.9895833333333334,0.2929659173313995,0.7651515151515151,0.929878048780488,0.5776515151515151
Implant,TP,0606_jpg.rf.2561e7f44e0cf5ddf7021ba70c258f84.jpg,85,0.827045202255249,0.3623188405797101,0.8796296296296297,0.3453772582359192,0.6018518518518519,0.8734756097560976,0.5305555555555556
Implant,TP,0611_jpg.rf.68bc62a092eac6ac667d281ae35b388e.jpg,86,0.823552131652832,0.4405034324942792,0.9714045416316232,0.2708606378331148,0.5214465937762826,0.9603658536585366,0.5298570227081582
Implant,TP,0612_jpg.rf.192ffc4bf48587131a03bbda795f093e.jpg,87,0.8889192342758179,0.589626239511823,0.8420479302832244,0.348551637279597,0.6029411764705882,1.0,0.3572984749455338
Implant,TP,0612_jpg.rf.192ffc4bf48587131a03bbda795f093e.jpg,88,0.8692493438720703,0.4561403508771929,1.0,0.3460076045627376,0.6847826086956522,0.8628048780487805,0.4732441471571906
Implant,TP,0612_jpg.rf.192ffc4bf48587131a03bbda795f093e.jpg,89,0.861719012260437,0.6384439359267735,0.8157894736842105,0.782,0.7621832358674464,1.0,0.3196881091617933
Implant,TP,0617_jpg.rf.bbcd86b6387215a385318b45c70b271c.jpg,90,0.8044187426567078,0.1834477498093058,1.0,0.1120689655172413,0.7297297297297297,0.4984756097560975,0.6798336798336798
Implant,TP,0640_jpg.rf.efc8cb9585102f05ae778a77fd63389f.jpg,91,0.8141670227050781,0.1586575133485888,1.0,0.1044260027662517,0.7259615384615384,0.423780487804878,0.6682692307692307
Implant,TP,0640_jpg.rf.efc8cb9585102f05ae778a77fd63389f.jpg,92,0.7866982817649841,0.2334096109839817,1.0,0.146242774566474,0.826797385620915,0.7347560975609756,0.7875816993464052
Implant,TP,0640_jpg.rf.efc8cb9585102f05ae778a77fd63389f.jpg,93,0.6798250079154968,0.2639206712433257,0.8871794871794871,0.1884750079592486,0.7589743589743589,0.7179878048780488,0.6038461538461538
Implant,TP,0659_jpg.rf.59a1f87ff544c2c3a993523a46304364.jpg,94,0.8624614477157593,0.3691838291380625,0.8864468864468864,0.3021260723610593,0.7417582417582418,0.923780487804878,0.554945054945055
Implant,TP,0659_jpg.rf.59a1f87ff544c2c3a993523a46304364.jpg,95,0.8286289572715759,0.2921434019832189,0.8764302059496567,0.2635342185903984,0.5903890160183066,0.7286585365853658,0.5469107551487414
Implant,TP,0659_jpg.rf.59a1f87ff544c2c3a993523a46304364.jpg,96,0.8117594122886658,0.2780320366132723,0.9529411764705882,0.3061133422579206,0.8967320261437909,0.6935975609756098,0.5947712418300654
Implant,TP,0659_jpg.rf.59a1f87ff544c2c3a993523a46304364.jpg,97,0.8054946064949036,0.1723874904652936,0.6411347517730497,0.1269841269841269,0.6468085106382979,0.6692073170731707,0.6226950354609929
Implant,TP,0670_jpg.rf.309929b1e0aef6e50568c7eacccfc5eb.jpg,98,0.8384143710136414,0.2570556826849733,0.6419047619047619,0.4516728624535316,0.6942857142857143,0.9557926829268292,0.5971428571428572
Implant,TP,0670_jpg.rf.309929b1e0aef6e50568c7eacccfc5eb.jpg,99,0.8111315965652466,0.4183829138062547,0.7293882978723404,0.4960662525879917,0.7965425531914894,0.9527439024390244,0.4155585106382978
Implant,TP,0680_jpg.rf.5596d1bc316cbf0d84897706ef97ed3e.jpg,100,0.7937323451042175,0.2776506483600305,1.0,0.1676300578034682,0.9958791208791208,0.6905487804878049,0.6222527472527473
Implant,TP,0709_jpg.rf.f387d58145c8d346494982265c498f2a.jpg,101,0.8343231081962585,0.1437833714721586,1.0,0.1476418318523581,0.5729442970822282,0.5548780487804879,0.9655172413793104
Implant,TP,0709_jpg.rf.f387d58145c8d346494982265c498f2a.jpg,102,0.8044639825820923,0.1174675819984744,0.7333333333333333,0.2052429667519181,0.7642857142857142,0.5945121951219512,0.9285714285714286
Implant,TP,0723_jpg.rf.5253a6ca976c20b30e1f22dba018ed78.jpg,103,0.85129314661026,0.5244088482074752,0.9992732558139537,0.3179535467671061,0.7361918604651163,0.964939024390244,0.4600290697674418
Implant,TP,0741_jpg.rf.9d76e457e6dfcf56f618eb048460427b.jpg,104,0.8368088603019714,0.4721586575133485,0.9825396825396824,0.4443466783985921,0.8015873015873016,1.0,0.5206349206349207
Implant,TP,0741_jpg.rf.9d76e457e6dfcf56f618eb048460427b.jpg,105,0.819364607334137,0.4992372234935164,0.7549019607843137,0.5073147711184521,0.6199538638985006,0.899390243902439,0.3402537485582468
Implant,TP,0741_jpg.rf.9d76e457e6dfcf56f618eb048460427b.jpg,106,0.8143274188041687,0.2482837528604119,0.9434782608695652,0.2072936660268714,0.782608695652174,0.698170731707317,0.663768115942029
Implant,TP,0741_jpg.rf.9d76e457e6dfcf56f618eb048460427b.jpg,107,0.7783747911453247,0.2684973302822273,0.9565217391304348,0.2438936781609195,0.9225543478260868,0.7210365853658537,0.6426630434782609
Implant,TP,0741_jpg.rf.9d76e457e6dfcf56f618eb048460427b.jpg,108,0.7746749520301819,0.3089244851258581,1.0,0.1638101516150296,0.6135802469135803,0.5579268292682927,0.4518518518518518
Implant,TP,0797_jpg.rf.44a4504b8585b16309f3f54bba75fef8.jpg,109,0.8376457095146179,0.566742944317315,0.8639534883720931,0.5690269994905757,0.6494186046511627,0.8963414634146342,0.341860465116279
Implant,TP,0797_jpg.rf.44a4504b8585b16309f3f54bba75fef8.jpg,110,0.8330755829811096,0.2780320366132723,0.788961038961039,0.3178973717146433,0.8246753246753247,0.8277439024390244,0.5876623376623377
Implant,TP,0797_jpg.rf.44a4504b8585b16309f3f54bba75fef8.jpg,111,0.8117079734802246,0.4130434782608695,0.9055183946488294,0.4054487179487179,0.6346153846153846,0.9375,0.5142140468227425
Implant,TP,0797_jpg.rf.44a4504b8585b16309f3f54bba75fef8.jpg,112,0.8108984231948853,0.2971014492753623,0.6658119658119658,0.4644444444444444,0.7145299145299145,0.951219512195122,0.5333333333333333
Implant,TP,0823_jpg.rf.a47d3c1efbc80e2cfddb080ce99c05b8.jpg,113,0.8757203817367554,0.5938215102974829,0.9105263157894736,0.5759668508287292,0.487719298245614,0.9466463414634146,0.3631578947368421
Implant,TP,0823_jpg.rf.a47d3c1efbc80e2cfddb080ce99c05b8.jpg,114,0.861882209777832,0.4405034324942792,1.0,0.3345971563981043,0.6112554112554113,0.9954268292682928,0.5653679653679654
Implant,TP,0823_jpg.rf.a47d3c1efbc80e2cfddb080ce99c05b8.jpg,115,0.844996988773346,0.2917620137299771,1.0,0.2644873699851411,0.6980392156862745,0.7317073170731707,0.6274509803921569
Implant,TP,0823_jpg.rf.a47d3c1efbc80e2cfddb080ce99c05b8.jpg,116,0.8247484564781189,0.2322654462242563,0.7622027534418022,0.1674742580254391,0.6921151439299124,0.6783536585365854,0.5569461827284106
Implant,TP,0835_jpg.rf.1c4c9ebcfee3d197b9e06fe7ad79713b.jpg,117,0.8468778729438782,0.4904652936689549,0.7093215664644236,0.6326797385620915,0.8008825151682295,1.0,0.3618312189740761
Implant,TP,0855_jpg.rf.8489e77153d687fc24b595755459a588.jpg,118,0.8747256994247437,0.704042715484363,0.7261998426435877,0.7065959059893859,0.7332808811959087,1.0,0.2580645161290322
Implant,TP,0855_jpg.rf.8489e77153d687fc24b595755459a588.jpg,119,0.8635090589523315,0.4134248665141113,0.9926739926739928,0.3535443602318324,0.7261904761904762,0.9603658536585366,0.5769230769230769
Implant,TP,0855_jpg.rf.8489e77153d687fc24b595755459a588.jpg,120,0.8186081051826477,0.5167810831426392,0.8554292929292929,0.440990772219524,0.5732323232323232,0.8719512195121951,0.3611111111111111
Implant,TP,0878_jpg.rf.78ef2a6b6ad228db74e583701c39cd39.jpg,121,0.8340279459953308,0.4370709382151029,0.9109697933227344,0.5180180180180181,0.7313195548489666,0.945121951219512,0.492845786963434
Implant,TP,0878_jpg.rf.78ef2a6b6ad228db74e583701c39cd39.jpg,122,0.7841519117355347,0.2204424103737605,0.7391304347826086,0.1225970257526296,0.4322250639386189,0.5899390243902439,0.4948849104859335
Implant,TP,0878_jpg.rf.78ef2a6b6ad228db74e583701c39cd39.jpg,123,0.778674840927124,0.1998474446987032,0.916083916083916,0.1280968468468468,0.7954545454545454,0.4679878048780488,0.5367132867132867
Implant,TP,0878_jpg.rf.78ef2a6b6ad228db74e583701c39cd39.jpg,124,0.7640769481658936,0.1784897025171624,1.0,0.1229868228404099,0.5384615384615384,0.1890243902439024,0.2649572649572649
Implant,TP,0878_jpg.rf.78ef2a6b6ad228db74e583701c39cd39.jpg,125,0.7625035643577576,0.160183066361556,1.0,0.0947484392214469,0.6142857142857143,0.1082317073170731,0.169047619047619
Implant,TP,0878_jpg.rf.78ef2a6b6ad228db74e583701c39cd39.jpg,126,0.6044034361839294,0.2349351639969489,1.0,0.1701649175412294,0.737012987012987,0.375,0.3993506493506493
Implant,TP,0878_jpg.rf.78ef2a6b6ad228db74e583701c39cd39.jpg,127,0.5929163694381714,0.2287457110179184,0.9523809523809524,0.1369156041287189,0.7158730158730159,0.2179878048780487,0.2269841269841269
Implant,TP,0886_jpg.rf.392b31859a90f6265fe9ae541485d7d5.jpg,128,0.8813519477844238,0.6906941266209001,0.8213151927437642,0.6290883785664579,0.8199546485260771,1.0,0.2975056689342403
Implant,TP,0886_jpg.rf.392b31859a90f6265fe9ae541485d7d5.jpg,129,0.8393419981002808,0.5263157894736842,0.7582417582417582,0.4782888388549373,0.817032967032967,0.9984756097560976,0.3598901098901099
Implant,TP,0897_jpg.rf.22b238dcd924aa968ceb27dd30ed456e.jpg,130,0.8785702586174011,0.4206712433257055,0.430859375,0.5429564118761845,0.671484375,1.0,0.25625
Implant,TP,0897_jpg.rf.22b238dcd924aa968ceb27dd30ed456e.jpg,131,0.8076009750366211,0.5930587337909993,0.7283372365339579,0.4554558011049723,0.6177985948477752,0.986280487804878,0.3030444964871194
Implant,TP,0899_jpg.rf.9aa0303d14013b8904172664ee318ea0.jpg,132,0.8536113500595093,0.6266209000762777,0.9957575757575756,0.3426904848705797,0.5696969696969697,0.9207317073170732,0.3660606060606061
Implant,TP,0899_jpg.rf.9aa0303d14013b8904172664ee318ea0.jpg,133,0.8337455987930298,0.446605644546148,0.8674074074074074,0.2318702290076336,0.36,0.8978658536585366,0.4362962962962963
Implant,TP,0899_jpg.rf.9aa0303d14013b8904172664ee318ea0.jpg,134,0.8315860629081726,0.5606407322654462,0.7241379310344828,0.4427503736920777,0.7295566502463054,1.0,0.3231527093596059
Implant,TP,0899_jpg.rf.9aa0303d14013b8904172664ee318ea0.jpg,135,0.8158833384513855,0.4527078565980167,0.8831845238095238,0.4295444870157514,0.7507440476190477,0.774390243902439,0.3779761904761904
Implant,TP,0899_jpg.rf.9aa0303d14013b8904172664ee318ea0.jpg,136,0.8077936768531799,0.4824561403508772,0.9583333333333334,0.398961284230406,0.6401515151515151,0.3917682926829268,0.1946969696969697
